	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_LYMPHOCYTE_ACTIVATION	GO_LYMPHOCYTE_ACTIVATION	GO_LYMPHOCYTE_ACTIVATION	253	-0.687669956099944	-2.2921497255409	0.00366300366300366	0.0695407407407407	0.0608031189083821	1761	tags=42%, list=12%, signal=38%	NHEJ1/DOCK2/SYK/CD4/LYL1/CD28/DLL1/PTK2B/ITGB2/HLA-E/MICA/CD74/ITPKB/FCER1G/RAB27A/LAT/CLEC7A/CD86/POU2F2/BCL2/DPP4/SPI1/MFNG/ELF4/LILRB1/DOCK8/PTGER4/P2RX7/IL10/PSMB10/PTPRC/IL7R/CORO1A/IRF1/NFAM1/PTPN22/FLT3LG/APBB1IP/KLRK1/TNFSF8/FZD9/CD180/BTK/SEMA4A/AMICA1/UNC13D/IL18R1/PIK3CD/MICB/NLRC3/IL2RB/RIPK3/IL7/VAV1/IKZF1/KIT/GAPT/SPN/ITGAL/PRF1/IL23A/IL18/PRKCB/IL21R/BATF/CD8A/EBI3/BLNK/EOMES/CD79B/WNT4/CD3E/CD6/CD2/LCK/CRTAM/CD80/RHOH/CD1C/CD7/SLAMF6/ZAP70/THEMIS/SLA2/BCL11B/ITK/CLEC4E/SLAMF1/LAX1/CD244/HSH2D/CD3D/CCR7/CCL21/BANK1/IKZF3/LY9/CD3G/CD79A/ZNF683/FUT7/CD40LG/MS4A1/CCL19/FLT3
GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION	GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION	GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION	202	-0.705020255705281	-2.29039331074754	0.00346020761245675	0.0688229429358982	0.0601755106198433	1713	tags=40%, list=11%, signal=36%	CD83/CD4/VAMP8/GAS6/CD28/VNN1/HLA-E/ADAM8/CD74/ITPKB/FCER1G/HAVCR2/HLA-DRB1/HLA-DMB/CD86/INPP5D/HLA-DRA/BCL2/NCKAP1L/DPP4/LILRB1/LILRB2/PTPRC/IL7R/PYCARD/PLEK/HLA-DRB5/CORO1A/IL33/FLT3LG/IL2RA/PIK3R6/KLRK1/FGR/BTK/SASH3/IL7/MYB/VAV1/CD38/RASAL3/SPN/IL23A/NR4A3/IL18/HLA-DQA2/PDCD1LG2/TNFRSF13C/EBI3/CD247/CD3E/CD6/CD2/CD226/LCK/HLA-G/CD80/CD27/RLTPR/TACR1/IL12RB1/CD24/CD274/CD5/ZAP70/SLAMF1/SPTA1/SELP/CD244/CD3D/PRKCQ/CCR7/CCL21/XCL1/CD3G/ICOS/BTLA/CD40LG/CCL19/STAP1
GO_LEUKOCYTE_ACTIVATION	GO_LEUKOCYTE_ACTIVATION	GO_LEUKOCYTE_ACTIVATION	296	-0.681082591215206	-2.28351016060615	0.00396825396825397	0.0711373797075093	0.0621991441436052	1761	tags=41%, list=12%, signal=37%	NHEJ1/DOCK2/SYK/STXBP2/CD4/VAMP8/LYL1/CD28/DLL1/PTK2B/CX3CR1/ITGB2/HLA-E/MICA/EDN1/CD74/ITPKB/FCER1G/RAB27A/HAVCR2/LAT/CLEC7A/CD86/POU2F2/BCL2/DPP4/SPI1/MFNG/ELF4/LILRB1/DOCK8/PTGER4/P2RX7/IL10/PSMB10/BATF2/TLR3/PTPRC/IL7R/CHGA/SELPLG/PYCARD/CORO1A/IRF1/NFAM1/PTPN22/FLT3LG/APBB1IP/KLRK1/TNFSF8/FZD9/CD180/BTK/SEMA4A/AMICA1/UNC13D/IL18R1/PIK3CD/MICB/NLRC3/IL2RB/RIPK3/IL7/VAV1/IKZF1/KIT/CCL3/GAPT/SPN/ITGAL/PRF1/IL23A/NR4A3/IL18/PRKCB/IL21R/BATF/CD8A/EBI3/BLNK/EOMES/CD79B/WNT4/CD3E/CD6/CD2/LCK/CRTAM/CD80/RHOH/CD1C/CXCR2/CD7/UBD/SLAMF6/ZAP70/THEMIS/SLA2/BCL11B/ITK/CLEC4E/SLAMF1/LAX1/CD244/HSH2D/CD3D/CCR7/CCL21/BANK1/IKZF3/LY9/CD3G/CD79A/ZNF683/FUT7/CD40LG/MS4A1/CCL19/FLT3
GO_LEUKOCYTE_CELL_CELL_ADHESION	GO_LEUKOCYTE_CELL_CELL_ADHESION	GO_LEUKOCYTE_CELL_CELL_ADHESION	183	-0.710749620901385	-2.26310749969361	0.00338983050847458	0.0684635804089729	0.0598613011043405	1761	tags=43%, list=12%, signal=39%	NHEJ1/DOCK2/SYK/CD4/CD28/ITGB2/HLA-E/MICA/OLR1/CD74/ITPKB/FCER1G/RAB27A/LAT/CLEC7A/CD86/BCL2/DPP4/ELF4/LILRB1/DOCK8/PTGER4/P2RX7/PSMB10/PTPRC/IL7R/IRF1/PTPN22/S100A9/APBB1IP/TNFSF8/SEMA4A/AMICA1/IL18R1/PIK3CD/MICB/NLRC3/SELE/RIPK3/ITGB7/IL7/VAV1/KIT/SPN/ITGAL/IL23A/BATF/CD8A/EBI3/EOMES/WNT4/CD3E/CD2/S100A8/LCK/CRTAM/CD80/RHOH/CD1C/CD7/SLAMF6/ZAP70/THEMIS/SLA2/BCL11B/ITK/CLEC4E/SELP/HSH2D/CD3D/TNF/CCR7/CCL21/LY9/CD3G/FUT7/CD40LG/CCL19
GO_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	GO_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	GO_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	206	-0.693412304863978	-2.25694637263592	0.0034965034965035	0.0691555188873829	0.0604662992267634	1899	tags=45%, list=12%, signal=40%	CD44/BTN2A2/MAP3K14/CD300A/MAD1L1/SYK/CD83/CD4/CD28/VNN1/SOX13/HLA-E/LGALS3/ADAM8/CD74/ITPKB/HAVCR2/HLA-DRB1/LAT/HLA-DMB/CD86/HLA-DRA/NCKAP1L/DPP4/LILRB1/IL10/LILRB2/PTPRC/IL7R/PYCARD/HLA-DRB5/CORO1A/CEACAM1/IRF1/NFKBID/PTPN22/IL2RA/PIK3R6/KLRK1/HLA-DOA/TNFAIP8L2/SASH3/ZNF703/RIPK3/IL7/MYB/VAV1/ADRB2/RASAL3/SPN/ALOX12/IL23A/NR4A3/IL18/HLA-DQA2/PDCD1LG2/TNFRSF13C/SPINK5/LAG3/EBI3/CD247/SLC46A2/CD3E/CD6/CD2/LCK/HLA-G/CD80/RLTPR/IL12RB1/TIGIT/CD24/CD274/CD5/ZAP70/CDKN2A/SLAMF1/LAX1/SPTA1/CD244/CD3D/PRKCQ/CCR7/SIT1/CCL21/XCL1/CD3G/ICOS/BTLA/CD40LG/CCL19
GO_ADAPTIVE_IMMUNE_RESPONSE	GO_ADAPTIVE_IMMUNE_RESPONSE	GO_ADAPTIVE_IMMUNE_RESPONSE	166	-0.706106510121417	-2.24405019900518	0.00327868852459016	0.0683977385323774	0.059803732096459	2029	tags=55%, list=13%, signal=48%	NFKB2/RORC/CD209/TFEB/C1S/RNF19B/BTN3A2/ICAM1/SH2D1B/RFTN1/BTN3A1/SYK/CD4/UNC93B1/PTK2B/BTN3A3/HLA-E/MICA/CD74/C2/IRF7/CLEC4A/FCER1G/RAB27A/C1QB/HAVCR2/HLA-DRB1/LAIR1/LAT/CD86/INPP5D/POU2F2/CTSH/TEC/C3/LILRB1/LILRB2/CD84/HLA-DRB5/LILRB3/FCGR1B/LILRB5/LILRA6/IL18BP/LAMP3/LILRB4/KLRK1/LIME1/BTK/SEMA4A/UNC13D/IL18R1/PIK3CD/MICB/KLHL6/GAPT/CLEC10A/LILRA2/IL18/PRKCB/BATF/LILRA1/CD8A/TNFRSF13C/EBI3/EOMES/CD79B/LILRA3/CD6/CRTAM/CD27/CD1C/CD7/SLAMF6/ZAP70/THEMIS/SH2D1A/SLA2/ITK/SLAMF1/LAX1/CD244/C8G/SIT1/LY9/CD79A/CD1A/BTLA/CD40LG/LILRA4
GO_INNATE_IMMUNE_RESPONSE	GO_INNATE_IMMUNE_RESPONSE	GO_INNATE_IMMUNE_RESPONSE	360	-0.651551962830692	-2.22930266646562	0.00448430493273543	0.0756974681502983	0.0661862687681953	1721	tags=37%, list=11%, signal=34%	MX1/SYK/IRF9/UNC93B1/VNN1/PTK2B/TRIM22/IFI35/PSMB8/HLA-E/MICA/GBP1/LGALS3/OAS1/EDN1/CARD9/TRIM21/HERC5/C2/IRF7/IRF5/CLEC4A/FCER1G/TREM2/RAB27A/C1QB/HAVCR2/HLA-DRB1/IFI30/CLEC7A/CD86/MST1R/HLA-DRA/TEC/C3/ELF4/DAPK1/TLR3/OAS2/CHGA/HLA-H/PYCARD/LILRA5/CD84/HLA-DRB5/STYK1/NCF2/DHX58/FCGR1B/CORO1A/ISG20/IRF1/NLRC5/ASS1/GCH1/KYNU/CITED1/S100A9/KLRK1/HCK/CD180/FGR/BTK/HLA-F/IRF8/UNC13D/GZMM/FCN3/TNFAIP8L2/PIK3CD/MICB/CFD/LY86/FCN1/IFI27/CFP/MATK/APOBEC3A/CCL13/CCL3/MASP1/STAR/PSTPIP1/CLEC10A/TLR9/IL34/IL23A/GBP5/OASL/HLA-DQA2/MEFV/MARCO/NCF1/CIITA/CD6/CCL14/S100A8/PTK6/HIST1H2BG/LCK/HLA-G/SIGLEC14/IL12RB1/GZMB/UBD/KLRD1/SLAMF6/CCL18/ZAP70/SH2D1A/APOBEC3H/TLR10/ITK/CLEC4E/SLAMF1/NLRP6/CCL3L1/CD244/C8G/TREML1/CCL21/XCL1/LY9/NLRP2/LTF/ZBP1/SLPI/CCL22/XCL2/CCL19/CCL17/BLK
GO_LYMPHOCYTE_DIFFERENTIATION	GO_LYMPHOCYTE_DIFFERENTIATION	GO_LYMPHOCYTE_DIFFERENTIATION	147	-0.701977141978654	-2.21179310951466	0.00314465408805031	0.0683977385323774	0.059803732096459	1748	tags=39%, list=11%, signal=35%	DOCK2/SYK/CD4/LYL1/CD28/DLL1/PTK2B/CD74/ITPKB/FCER1G/POU2F2/BCL2/SPI1/MFNG/PTGER4/IL10/PTPRC/IL7R/IRF1/NFAM1/PTPN22/FLT3LG/TNFSF8/FZD9/SEMA4A/IL18R1/PIK3CD/RIPK3/IL7/VAV1/IKZF1/KIT/SPN/BATF/CD8A/BLNK/EOMES/CD79B/WNT4/CD3E/LCK/RHOH/SLAMF6/ZAP70/THEMIS/BCL11B/ITK/CLEC4E/SLAMF1/CD3D/CCR7/LY9/CD79A/ZNF683/FUT7/CD40LG/FLT3
GO_LYMPHOCYTE_COSTIMULATION	GO_LYMPHOCYTE_COSTIMULATION	GO_LYMPHOCYTE_COSTIMULATION	49	-0.832161270710239	-2.19792103176579	0.00272479564032698	0.0683977385323774	0.059803732096459	1356	tags=51%, list=9%, signal=47%	CD86/HLA-DRA/DPP4/HLA-DRB5/KLRK1/VAV1/SPN/HLA-DQA2/PDCD1LG2/TNFRSF13C/CD247/CD3E/LCK/CD80/CD24/CD274/CD5/CD3D/CCL21/CD3G/ICOS/BTLA/CD40LG/CCL19
GO_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GO_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GO_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	92	-0.746506854843443	-2.19012300194811	0.00277777777777778	0.0683977385323774	0.059803732096459	2107	tags=50%, list=14%, signal=43%	GPR183/RORC/ICAM1/SH2D1B/DOCK2/SYK/STXBP2/VAMP8/DLL1/PTK2B/CX3CR1/FCER1G/RAB27A/HAVCR2/LAT/CLEC7A/CD86/MFNG/LILRB1/PTGER4/TLR3/CHGA/PYCARD/CORO1A/APBB1IP/CD180/SEMA4A/UNC13D/IL18R1/PIK3CD/KIT/CCL3/GAPT/ITGAL/NR4A3/BATF/EOMES/CD1C/SLAMF6/ZAP70/CLEC4E/SLAMF1/CD244/LY9/CD40LG
GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	128	-0.707762546677318	-2.17287755219269	0.00307692307692308	0.0683977385323774	0.059803732096459	2128	tags=36%, list=14%, signal=31%	LYN/TRAF6/NFKBIA/PSME1/RFTN1/BTN3A1/SYK/CD4/CD28/PSMB8/MNDA/FYB/HLA-DRB1/LAT/INPP5D/HLA-DRA/BCL2/NCKAP1L/TEC/PSMB10/PTPRC/HLA-DRB5/NFAM1/LIME1/BTK/PIK3CD/KLHL6/CD38/PRKCB/HLA-DQA2/CD79B/CD247/CD3E/LCK/RLTPR/ZAP70/THEMIS/SLA2/ITK/LAX1/CD3D/PRKCQ/CD3G/CD79A/BLK
GO_LEUKOCYTE_DIFFERENTIATION	GO_LEUKOCYTE_DIFFERENTIATION	GO_LEUKOCYTE_DIFFERENTIATION	207	-0.662806369091226	-2.1532338710183	0.00352112676056338	0.0691555188873829	0.0604662992267634	1748	tags=33%, list=11%, signal=30%	DOCK2/SYK/CD4/GAS6/LYL1/CD28/DLL1/PTK2B/CD74/ITPKB/FCER1G/TREM2/PIR/CD86/POU2F2/BCL2/SPI1/MFNG/LILRB1/PTGER4/IL10/BATF2/PTPRC/IL7R/IRF1/NFAM1/PTPN22/FLT3LG/TNFSF8/FZD9/SEMA4A/IL18R1/PIK3CD/RIPK3/IL7/VAV1/IKZF1/CEBPA/KIT/SPN/BATF/CD8A/BLNK/EOMES/CD79B/WNT4/CD3E/LCK/RHOH/CBFA2T3/UBD/SLAMF6/ZAP70/THEMIS/BCL11B/ITK/CLEC4E/SLAMF1/CD3D/TNF/CCR7/LY9/CD79A/ZNF683/FUT7/CD40LG/CCL19/FLT3
GO_REGULATION_OF_CELL_CELL_ADHESION	GO_REGULATION_OF_CELL_CELL_ADHESION	GO_REGULATION_OF_CELL_CELL_ADHESION	245	-0.64869396088454	-2.14803454555968	0.0036231884057971	0.0695407407407407	0.0608031189083821	1713	tags=39%, list=11%, signal=35%	CD83/CD4/CELSR2/CD28/VNN1/CXCL12/SOX13/HLA-E/LGALS3/ADAM8/CD74/ITPKB/HAVCR2/HLA-DRB1/SNAI2/LAT/HLA-DMB/CD86/HLA-DRA/NCKAP1L/DPP4/LILRB1/IL10/LILRB2/PTPRC/IL7R/PYCARD/HLA-DRB5/IL1RN/CORO1A/CEACAM1/IRF1/CCL28/NFKBID/PTPN22/ASS1/IL2RA/PIK3R6/KLRK1/HLA-DOA/TNFAIP8L2/SASH3/ZNF703/RIPK3/IL7/MYB/VAV1/ADRB2/RASAL3/SPN/ALOX12/IL23A/NR4A3/IL18/HLA-DQA2/PDCD1LG2/TNFRSF13C/SPINK5/LAG3/EBI3/CD247/SLC46A2/WNT4/CD3E/CD6/CD2/LCK/HLA-G/CD80/RLTPR/IL12RB1/TIGIT/CD24/CD274/CD5/ZAP70/CDKN2A/SLAMF1/LAX1/SPTA1/CD244/CD3D/CDH1/PRKCQ/TNF/CCR7/SIT1/CCL21/XCL1/CD3G/ICOS/BTLA/CD40LG/CCL19
GO_CHEMOKINE_RECEPTOR_BINDING	GO_CHEMOKINE_RECEPTOR_BINDING	GO_CHEMOKINE_RECEPTOR_BINDING	30	-0.874885699920294	-2.14796863430848	0.00259067357512953	0.0683977385323774	0.059803732096459	754	tags=60%, list=5%, signal=57%	CXCL3/CXCL10/CCL13/CCL3/CXCL9/CXCL11/CXCL2/CCL14/CCL18/CCL3L1/CCL21/XCL1/S100A14/CCL22/XCL2/CCL19/CCL17
GO_LEUKOCYTE_CHEMOTAXIS	GO_LEUKOCYTE_CHEMOTAXIS	GO_LEUKOCYTE_CHEMOTAXIS	74	-0.749029353218538	-2.14559267659305	0.00269541778975741	0.0683977385323774	0.059803732096459	1713	tags=54%, list=11%, signal=48%	GAS6/CX3CR1/ITGB2/LGALS3/ADAM8/EDN1/FCER1G/NCKAP1L/IL10/CHGA/IL6R/CORO1A/S100A9/IL16/CSF3R/AMICA1/PIK3CD/CXCL3/CXCL10/VAV1/CCR6/KIT/CCL13/CCL3/CXCL11/CCL14/S100A8/CXCR2/FFAR2/CCL18/CCL3L1/CXCR3/CCR7/CCL21/XCL1/CCL22/XCL2/CCL19/CCL17
GO_RESPONSE_TO_INTERFERON_GAMMA	GO_RESPONSE_TO_INTERFERON_GAMMA	GO_RESPONSE_TO_INTERFERON_GAMMA	94	-0.729767318556023	-2.14146896451913	0.0028328611898017	0.0683977385323774	0.059803732096459	1893	tags=54%, list=12%, signal=48%	ICAM1/TRIM34/HLA-C/IRF9/TRIM22/HLA-E/GBP1/OAS1/EDN1/TRIM21/IRF7/IRF5/HLA-DRB1/IFI30/CD86/HLA-DRA/DAPK1/TLR3/OAS2/HLA-H/HLA-DRB5/FCGR1B/IRF1/ASS1/GCH1/KYNU/CITED1/HCK/HLA-F/IRF8/CCL13/CCL3/STAR/GBP5/OASL/HLA-DQA2/MEFV/CIITA/CCL14/HLA-G/IL12RB1/UBD/CCL18/CCL3L1/CCL21/XCL1/CCL22/XCL2/CCL19/CCL17
GO_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	GO_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	GO_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	221	-0.655010333903308	-2.12978915890014	0.00364963503649635	0.0695407407407407	0.0608031189083821	2245	tags=35%, list=15%, signal=31%	FCGR3A/PIK3CB/PRKCD/NFATC1/PSME2/RPS6KA5/LYN/TRAF6/NFKBIA/PSME1/CD209/BAIAP2/RFTN1/CD40/BTN3A1/SYK/CD4/CD28/ICAM3/PSMB8/CARD9/MNDA/CLEC4A/PPAPDC1A/FCER1G/FYB/HLA-DRB1/LAT/CLEC7A/INPP5D/ICAM2/HLA-DRA/BCL2/NCKAP1L/TEC/LILRB1/PSMB10/LILRB2/PTPRC/HLA-DRB5/FCGR1B/NFAM1/KLRK1/LIME1/HCK/FGR/BTK/PIK3CD/MICB/KLHL6/FCN1/VAV1/CD38/KIT/NR4A3/PRKCB/HLA-DQA2/CD79B/CD247/CD3E/LCK/HLA-G/RLTPR/FFAR2/CD24/ZAP70/THEMIS/SLA2/PIGR/ITK/CLEC4E/LAX1/CD3D/PRKCQ/CD3G/CD79A/BLK
GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	160	-0.672342731383238	-2.12843911845171	0.00319488817891374	0.0683977385323774	0.059803732096459	1713	tags=40%, list=11%, signal=36%	CD83/CD4/CD28/VNN1/HLA-E/ADAM8/CD74/ITPKB/HAVCR2/HLA-DRB1/HLA-DMB/CD86/HLA-DRA/NCKAP1L/DPP4/LILRB1/LILRB2/PTPRC/IL7R/PYCARD/HLA-DRB5/CORO1A/IL2RA/PIK3R6/KLRK1/SASH3/IL7/MYB/VAV1/RASAL3/SPN/IL23A/NR4A3/IL18/HLA-DQA2/PDCD1LG2/TNFRSF13C/EBI3/CD247/CD3E/CD6/LCK/HLA-G/CD80/RLTPR/IL12RB1/CD24/CD274/CD5/ZAP70/SLAMF1/SPTA1/CD244/CD3D/PRKCQ/TNF/CCL21/XCL1/CD3G/ICOS/BTLA/CD40LG/CCL19
GO_T_CELL_DIFFERENTIATION	GO_T_CELL_DIFFERENTIATION	GO_T_CELL_DIFFERENTIATION	93	-0.723645130456443	-2.12700104211543	0.00279329608938547	0.0683977385323774	0.059803732096459	1748	tags=43%, list=11%, signal=38%	DOCK2/SYK/CD4/CD28/CD74/ITPKB/FCER1G/BCL2/PTGER4/PTPRC/IL7R/IRF1/PTPN22/TNFSF8/SEMA4A/IL18R1/PIK3CD/RIPK3/IL7/VAV1/KIT/SPN/BATF/CD8A/EOMES/WNT4/CD3E/LCK/RHOH/SLAMF6/ZAP70/THEMIS/BCL11B/ITK/CLEC4E/CD3D/CCR7/LY9/FUT7
GO_REGULATION_OF_T_CELL_PROLIFERATION	GO_REGULATION_OF_T_CELL_PROLIFERATION	GO_REGULATION_OF_T_CELL_PROLIFERATION	97	-0.720071175599685	-2.12593822983702	0.00282485875706215	0.0683977385323774	0.059803732096459	1777	tags=47%, list=12%, signal=42%	SYK/CD4/CD28/HLA-E/LGALS3/HAVCR2/HLA-DRB1/HLA-DMB/CD86/NCKAP1L/LILRB1/IL10/LILRB2/PTPRC/PYCARD/HLA-DRB5/CORO1A/IRF1/IL2RA/SASH3/RIPK3/RASAL3/SPN/IL23A/IL18/PDCD1LG2/TNFRSF13C/EBI3/CD3E/CD6/HLA-G/CD80/RLTPR/IL12RB1/CD24/CD274/ZAP70/CDKN2A/SLAMF1/SPTA1/CD244/PRKCQ/XCL1/CD40LG/CCL19
GO_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	GO_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	GO_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	68	-0.75119358096918	-2.12135461337174	0.00268817204301075	0.0683977385323774	0.059803732096459	1713	tags=53%, list=11%, signal=47%	CD4/CD28/HLA-E/HAVCR2/HLA-DMB/CD86/NCKAP1L/LILRB2/PTPRC/PYCARD/CORO1A/IL2RA/SASH3/RASAL3/SPN/IL23A/IL18/PDCD1LG2/TNFRSF13C/EBI3/CD3E/CD6/CD80/RLTPR/IL12RB1/CD24/CD274/ZAP70/SLAMF1/SPTA1/CD244/PRKCQ/XCL1/CD40LG/CCL19
GO_CCR_CHEMOKINE_RECEPTOR_BINDING	GO_CCR_CHEMOKINE_RECEPTOR_BINDING	GO_CCR_CHEMOKINE_RECEPTOR_BINDING	18	-0.939944223816256	-2.11996193862494	0.00241545893719807	0.0683977385323774	0.059803732096459	636	tags=61%, list=4%, signal=59%	CCL3/CCL14/CCL18/CCL3L1/CCL21/XCL1/CCL22/XCL2/CCL19/CCL17
GO_CELL_ACTIVATION	GO_CELL_ACTIVATION	GO_CELL_ACTIVATION	387	-0.608726931776023	-2.11328414150695	0.00425531914893617	0.0737493715434892	0.0644829456748962	1761	tags=36%, list=12%, signal=32%	NHEJ1/DOCK2/SYK/STXBP2/CD4/VAMP8/GAS6/ARRB1/LYL1/CD28/DLL1/PTK2B/CX3CR1/ITGB2/P2RX4/HLA-E/MICA/EDN1/CD74/ITPKB/PDPN/DGKE/LYPD1/FCER1G/RAB27A/HAVCR2/LAT/CLEC7A/CD86/POU2F2/BCL2/DPP4/SPI1/MFNG/ELF4/LILRB1/DOCK8/PTGER4/P2RX7/ADRA2C/IL10/PSMB10/BATF2/TLR3/PTPRC/PIK3R5/IL7R/CHGA/SELPLG/PYCARD/PLEK/CORO1A/IRF1/NFAM1/PTPN22/FLT3LG/PIK3R6/APBB1IP/KLRK1/TNFSF8/FZD9/CD180/BTK/SEMA4A/AMICA1/UNC13D/IL18R1/PIK3CD/MICB/NLRC3/IL2RB/RIPK3/IL7/CXCL10/VAV1/IKZF1/KIT/CCL3/GAPT/SPN/P2RY12/TSPAN32/ITGAL/PRF1/GP1BA/IL23A/NR4A3/IL18/PRKCB/IL21R/BATF/CD8A/EBI3/BLNK/EOMES/CD79B/WNT4/CD3E/CD6/CD2/LCK/CRTAM/CD80/P2RX1/RHOH/CD1C/CXCR2/CD7/UBD/CD24/SLAMF6/ZAP70/THEMIS/SLA2/BCL11B/ITK/CLEC4E/SLAMF1/LAX1/CD244/HSH2D/CD3D/PRKCQ/CCR7/TREML1/CCL21/BANK1/IKZF3/LY9/CD3G/CD79A/ZNF683/FUT7/CD40LG/MS4A1/CCL19/FLT3
GO_LYMPHOCYTE_CHEMOTAXIS	GO_LYMPHOCYTE_CHEMOTAXIS	GO_LYMPHOCYTE_CHEMOTAXIS	22	-0.910792633254402	-2.11255644049127	0.00255102040816327	0.0683977385323774	0.059803732096459	830	tags=68%, list=5%, signal=65%	CXCL10/CCL13/CCL3/CXCL11/CCL14/CCL18/CCL3L1/CXCR3/CCL21/XCL1/CCL22/XCL2/CCL19/CCL17
GO_REGULATION_OF_CELL_ACTIVATION	GO_REGULATION_OF_CELL_ACTIVATION	GO_REGULATION_OF_CELL_ACTIVATION	322	-0.622668279499903	-2.10903469924064	0.0040650406504065	0.0717342135827373	0.0627209873206765	1713	tags=39%, list=11%, signal=36%	BTN2A2/THBD/HMOX1/MAP3K14/CD40/CD300A/MAD1L1/SYK/STXBP2/CD83/CD4/VAMP8/GAS6/SAMSN1/CD28/VNN1/SOX13/HLA-E/MICA/LGALS3/ADAM8/CD74/MNDA/ITPKB/FCER1G/HAVCR2/HLA-DRB1/LAT/HLA-DMB/CD86/INPP5D/HLA-DRA/BCL2/NCKAP1L/TNFAIP3/ZC3H12A/TEC/DPP4/LILRB1/IL10/LILRB2/PTPRC/IL7R/PYCARD/PLEK/CD84/HLA-DRB5/LST1/CORO1A/CEACAM1/IRF1/NFAM1/IL33/NFKBID/PTPN22/FLT3LG/IL2RA/PIK3R6/KLRK1/FGR/BTK/HLA-DOA/UNC13D/TNFAIP8L2/SASH3/RIPK3/IL7/MYB/VAV1/ADRB2/CD38/RASAL3/SPN/ALOX12/TSPAN32/PRAM1/IL23A/NR4A3/IL18/HLA-DQA2/PDCD1LG2/TNFRSF13C/SPINK5/LAG3/EBI3/CD247/SLC46A2/CD3E/CD6/CD2/CD226/LCK/HLA-G/CD80/CD27/TBC1D10C/RLTPR/TACR1/IL12RB1/TIGIT/CD24/CD274/CD5/ZAP70/SLA2/CDKN2A/SLAMF1/LAX1/SPTA1/SELP/CD244/CD3D/PRKCQ/CCR7/SIT1/CCL21/XCL1/BANK1/IKZF3/CD3G/ICOS/BTLA/MZB1/CD40LG/CCL19/STAP1
GO_LEUKOCYTE_PROLIFERATION	GO_LEUKOCYTE_PROLIFERATION	GO_LEUKOCYTE_PROLIFERATION	57	-0.759737027791676	-2.10180202812093	0.00263157894736842	0.0683977385323774	0.059803732096459	1309	tags=40%, list=9%, signal=37%	BCL2/ELF4/LILRB1/DOCK8/P2RX7/IL10/PSMB10/PTPRC/IL7R/CD180/KIT/GAPT/IL23A/EBI3/WNT4/CRTAM/SLAMF6/SLAMF1/CD79A/CD40LG/MS4A1/FLT3
GO_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY	GO_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY	GO_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY	36	-0.826222672121769	-2.09663234198465	0.00253164556962025	0.0683977385323774	0.059803732096459	754	tags=61%, list=5%, signal=58%	CXCL10/CCR6/CCL13/CCL3/CXCL9/CXCL11/CXCL2/CCL14/CXCR6/CXCR2/CCL18/CCL3L1/CXCR3/CCR7/CCL21/XCL1/CCR4/CCL22/XCL2/CCL19/CCL17
GO_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	GO_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	GO_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	58	-0.755972530071992	-2.09515657285391	0.00261096605744125	0.0683977385323774	0.059803732096459	1658	tags=50%, list=11%, signal=45%	HCLS1/CXCL12/LGALS3/ADAM8/BBC3/CD74/IRF7/ITPKB/FCER1G/LILRB1/DOCK8/P2RX7/IL10/NFKBID/BTK/RIPK3/NR4A3/SLC46A2/CD27/CD274/CDKN2A/HSH2D/HCAR2/PRKCQ/CCR7/CCL21/CD3G/CCL19
