	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_ASTROCYTE_DEVELOPMENT	GO_ASTROCYTE_DEVELOPMENT	GO_ASTROCYTE_DEVELOPMENT	16	0.465707548236871	0.8295925909327	0.708083832335329	1	0.89027425829166	1137	tags=12%, list=7%, signal=12%	TSPAN2/TLR4
GO_ACTIN_MEDIATED_CELL_CONTRACTION	GO_ACTIN_MEDIATED_CELL_CONTRACTION	GO_ACTIN_MEDIATED_CELL_CONTRACTION	39	0.410112500238526	0.829539821661079	0.735142118863049	1	0.89027425829166	1832	tags=21%, list=12%, signal=18%	TNNI2/PKP2/MYL4/KCNA5/KCNQ1/CACNA2D1/KCNJ2/DES
GO_SARCOPLASMIC_RETICULUM_MEMBRANE	GO_SARCOPLASMIC_RETICULUM_MEMBRANE	GO_SARCOPLASMIC_RETICULUM_MEMBRANE	24	0.43675294187095	0.82909893898047	0.714090287277702	1	0.89027425829166	1635	tags=17%, list=11%, signal=15%	JSRP1/ATP2A3/PLN/CASQ2
GO_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	GO_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	GO_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	115	0.37350840999525	0.828300738215252	0.82	1	0.89027425829166	3178	tags=33%, list=21%, signal=26%	CCR6/TACR1/FGF7/HDAC9/SEMA4A/FGF1/CCBE1/MMP9/PTPRR/VEGFC/PTK2B/FGF18/SLIT2/GLIPR2/EVL/EDN1/SEMA3A/C13orf15/SP100/ACVRL1/CTSH/FGF2/MET/THBS1/ZC3H12A/FLT4/NRP1/PDCD10/DCN/PDGFB/TGFBR2/DLL4/ATOH8/MMRN2/STAT5A/PBLD/ETS1/ITGB3
GO_PROTEIN_ADP_RIBOSYLATION	GO_PROTEIN_ADP_RIBOSYLATION	GO_PROTEIN_ADP_RIBOSYLATION	15	0.469808984556441	0.828151625954936	0.718373493975904	1	0.89027425829166	4068	tags=40%, list=27%, signal=29%	PARP10/SIRT1/TIPARP/TNKS2/PARP16/ART3
GO_REGULATION_OF_CATECHOLAMINE_SECRETION	GO_REGULATION_OF_CATECHOLAMINE_SECRETION	GO_REGULATION_OF_CATECHOLAMINE_SECRETION	17	0.45832158555342	0.828048469164895	0.709439528023599	1	0.89027425829166	1296	tags=24%, list=8%, signal=22%	P2RY12/FFAR3/CHRNA6/CXCL12
GO_MYOTUBE_DIFFERENTIATION	GO_MYOTUBE_DIFFERENTIATION	GO_MYOTUBE_DIFFERENTIATION	27	0.429232313727375	0.828008414471302	0.720961281708945	1	0.89027425829166	2047	tags=19%, list=13%, signal=16%	KEL/STAC3/IGF1/NFATC2/PLEKHO1
GO_DEPHOSPHORYLATION	GO_DEPHOSPHORYLATION	GO_DEPHOSPHORYLATION	206	0.361316825770421	0.827619600866492	0.850467289719626	1	0.89027425829166	3016	tags=19%, list=20%, signal=15%	PTPN22/DAPP1/LCK/SGPP2/PTPRO/PTPRC/PTPN7/PHOSPHO1/FBP1/MTMR8/INPP5D/PTPRN2/PTPRR/DUSP2/EYA2/ALPL/CDC14A/PPM1K/DUSP10/UBASH3B/PTPRH/DUSP1/LHPP/PPM1M/SYNJ2/SGPP1/PPP3CC/MTM1/PTPN2/CDC14C/DUSP5/INPP5J/BCL2/EPHX2/LPIN2/PTPRB/NCK1/PTPN4/PPTC7
GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS	GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS	GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS	54	0.396805238728066	0.827233796995506	0.732843137254902	1	0.89027425829166	1532	tags=9%, list=10%, signal=8%	GCH1/PADI2/CARNS1/SLC1A3/GGT1
GO_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS	GO_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS	GO_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS	22	0.438883564931861	0.827044870761859	0.71900826446281	1	0.89027425829166	2898	tags=27%, list=19%, signal=22%	CHST13/CHST15/CHST7/DSE/DCN/CSGALNACT2
