TF,target,importance
SNAI1,KCTD1,9.099407506858766e-06
ODC1,GPHA2,9.099162047135182e-06
ZFPM1,NEURL1,9.09556473239567e-06
TCF15,ALAD,9.087549520439684e-06
MEOX1,RIPK4,9.087165023141419e-06
NR2F2,LYPD2,9.080542357499312e-06
KLF4,CLDN3,9.071709585471077e-06
ATF3,HAVCR2,9.052563229116751e-06
IRX3,CMBL,9.044534172615285e-06
PIR,TMPRSS2,9.043940755870929e-06
HOXD9,SPTB,9.04360609824604e-06
SNAI1,EPCAM,9.033635097174739e-06
SCX,LYPD2,9.026794248446473e-06
NR4A1,EPYC,9.017466077974084e-06
NR4A2,TNFRSF13B,9.013375042232765e-06
KLF4,ALAS2,9.005922396984007e-06
NR4A3,ESRP1,9.002544372217603e-06
KLF5,GCNT3,9.00100483329925e-06
EGR2,CNN1,8.993655801458231e-06
SHOX2,CTHRC1,8.986441482841484e-06
ZFPM1,CYP26B1,8.981545227284647e-06
TAL1,CXCR3,8.97215607119519e-06
EGR2,GZMA,8.971668582634776e-06
NR4A1,CILP2,8.955459984470718e-06
DUSP22,CDH2,8.955087431948325e-06
MYLK,EDIL3,8.95369682098626e-06
PHLDA2,SCG5,8.948331615589599e-06
IRX3,GP2,8.937376660207816e-06
VDR,TNIP3,8.935886355054089e-06
VDR,GPHA2,8.930483671532924e-06
OVOL1,CYB561A3,8.881352599047756e-06
PRRX2,VSNL1,8.867121010106886e-06
NR4A1,CNN1,8.865893908541964e-06
EBF3,AQP3,8.860152005620954e-06
ARG1,KRT80,8.854342299062723e-06
HMGN3,CXCR3,8.822833124517182e-06
ID4,CLEC11A,8.819396267208927e-06
MAFB,NPPB,8.818437126269449e-06
KLF5,SLC1A3,8.808175346987306e-06
MECOM,GJB2,8.806639300122425e-06
FOXF1,GPM6B,8.804249500095108e-06
HEYL,DDIT4L,8.80213885225984e-06
ERG,CALML3,8.799787170742295e-06
ID4,ELOVL2,8.783169396405539e-06
NR4A3,MEF2B,8.77066282639199e-06
EGR1,CFTR,8.759136134944589e-06
HTATIP2,ENPP2,8.75131050216073e-06
HOXD10,CRYM,8.747304462021334e-06
PRRX2,CSF3,8.734761539227332e-06
PHLDA2,CXCL13,8.732800133915559e-06
ARG1,CHMP4C,8.690661065434328e-06
PIR,FAM3D,8.682599630019889e-06
PHLDA2,CPXM1,8.670540059982712e-06
ANXA1,ITGBL1,8.667720717460877e-06
MECOM,PAQR5,8.659250717996646e-06
LHX2,RBP2,8.65349888862013e-06
HOXD10,FAM83A,8.621812967422901e-06
MAFB,PRSS3,8.621479491189215e-06
HOXD10,SLC4A1,8.607970857904216e-06
NR4A3,UGT8,8.601967898963258e-06
NR4A1,JAKMIP1,8.599909022908731e-06
HTATIP2,WNT11,8.594401265887992e-06
MYLK,FDCSP,8.588603150274154e-06
ERG,PENK,8.577103617317513e-06
ATF3,IL36RN,8.572271134705442e-06
HIVEP3,SHOX2,8.562090094055326e-06
CREB3L1,RIPK4,8.556770819458347e-06
ATF3,FAM83A,8.554033098318428e-06
SOX17,GDF10,8.551258451328196e-06
CREB3L1,LY6D,8.539051526612859e-06
HIVEP3,MUC1,8.535902222821217e-06
EGR1,TNFRSF19,8.52418549368269e-06
MECOM,SUSD5,8.516925244219123e-06
LEF1,C1QB,8.508547210235384e-06
IRX5,SEMA3C,8.50739900902204e-06
EZH2,PLET1,8.505637785636011e-06
EZH2,NEURL1,8.502710295459332e-06
HIVEP3,GPHA2,8.500992037633411e-06
ZFPM1,SMOC2,8.467862668663387e-06
ARG1,FAM83A,8.460621593842411e-06
MECOM,HEMGN,8.422116468182765e-06
LEF1,RHD,8.418192938350432e-06
PRRX2,CD86,8.414197125656528e-06
KLF4,CLEC2D,8.413595618236688e-06
NR4A3,TGM3,8.402432906154616e-06
DUSP22,ESRP2,8.400449355144934e-06
KLF9,MUC1,8.39387389764542e-06
PHLDA2,PITX1,8.389051167290245e-06
ID4,MEF2B,8.387305529793923e-06
NR4A1,STEAP2,8.381762708069214e-06
PIR,UCMA,8.371111430971789e-06
TBX1,CHODL,8.353458945876465e-06
EZH2,MAP2,8.341956088289932e-06
LHX2,CD3G,8.341248851399125e-06
MYC,ZBTB32,8.337896732663803e-06
CEBPD,PPP1R14C,8.327957251519801e-06
EGR1,RGS1,8.325882433074895e-06
MAFB,AVP,8.320298028481774e-06
HEYL,CD86,8.319271707298248e-06
DUSP22,TMEM178B,8.316445056398278e-06
BARX1,CD86,8.313107165493772e-06
PROX1,EGR4,8.311922646899747e-06
HES1,TPD52L1,8.3087233859352e-06
PLAGL1,CD8A,8.303450604110294e-06
GATA2,CD86,8.295071752947308e-06
EZH2,UGT8,8.283815206878371e-06
PRDM1,CNN1,8.283280394422861e-06
PRNP,ADGRF4,8.277033793407175e-06
MEOX1,ELOVL2,8.274551948623992e-06
DAB2,ANGPTL1,8.255401410978426e-06
SNAI1,FST,8.222950810085323e-06
PROX1,CXCL17,8.218491603658121e-06
NR4A3,AGTR2,8.21704635987162e-06
EGR2,KLHL40,8.215679563664122e-06
FOS,FOXS1,8.21495105043409e-06
FOXF1,SDR16C5,8.197181272880846e-06
GFI1B,FAM83A,8.176136224740006e-06
HTATIP2,CD96,8.171433974783005e-06
ANXA1,RAB17,8.170636572679412e-06
CEBPD,MPZL2,8.16891947647242e-06
HIVEP3,SFTPD,8.159134555083925e-06
SOX15,SOD3,8.15874453480312e-06
FOXF1,MIA,8.155264642669614e-06
EZH2,ITGBL1,8.134207826217297e-06
TFAP2B,MATN4,8.125955189307576e-06
PRDM1,SFTPD,8.123716986768725e-06
ELF3,CHODL,8.122158845394276e-06
NR2F2,CD3G,8.114361948807234e-06
VDR,KNSTRN,8.108869844564361e-06
IRX3,MT3,8.101622385249049e-06
GRHL3,COCH,8.091020452704921e-06
KLF9,BARX1,8.078648716899024e-06
PRRX1,FMO2,8.076717329680768e-06
MYC,EPX,8.070667411579133e-06
CREB3L1,RHD,8.050826391381787e-06
FOS,CFTR,8.04793097062842e-06
FOSL1,KRT1,8.035909076852478e-06
IRF8,ITGA8,8.03503684217961e-06
FOSL1,EPHB1,8.029198783781476e-06
TWIST2,BCL2L15,8.026456875367698e-06
PHLDA2,FCER2,8.021003140496198e-06
TWIST2,COL7A1,8.020368652194118e-06
TP63,AGTR2,8.012222794648782e-06
HIVEP3,TFAP2B,8.010369974635183e-06
PRDM1,GDF10,8.00323027972527e-06
PLAGL1,SFTPD,7.996274363170411e-06
DUSP22,THEM5,7.993656346443996e-06
KLF9,SCGB1A1,7.990637261450518e-06
OSR1,PRRX2,7.98741791630544e-06
FOSL1,GPC1,7.983583381519895e-06
TAL1,SDR16C5,7.982192101758904e-06
HIVEP3,MT4,7.981256199472321e-06
MAFB,SERPINF1,7.98058911857186e-06
OSR2,ESRP1,7.959515095956066e-06
TWIST2,PCSK2,7.957556081441352e-06
LHX2,GSDMA,7.930338341679321e-06
DUSP22,FMOD,7.92299361504498e-06
EPAS1,CSPG4,7.917741785895435e-06
ARG1,TRIM29,7.917290389667611e-06
KLF9,CTSW,7.914730345566999e-06
LEF1,CLEC3A,7.909966469150146e-06
DUSP22,ADGRF4,7.90491221307575e-06
GATA2,TREML1,7.884592321939599e-06
FOXF1,RHD,7.876171988283098e-06
ERG,QPRT,7.869470284564018e-06
OSR2,COCH,7.867899509472244e-06
TAL1,UGT8,7.856506099322118e-06
SOX18,NOTUM,7.854980088684364e-06
MECOM,CTSW,7.854136025317496e-06
NR4A2,CREB3L4,7.844672268746972e-06
ID4,CXCR3,7.824882264838191e-06
NR2F2,CTSW,7.824337349896177e-06
LEF1,MYCL,7.816707420459517e-06
HIVEP3,NOTUM,7.80916566747829e-06
FOXC1,CD86,7.80596365767346e-06
ERG,CXCL13,7.799983655234881e-06
SNAI1,CCK,7.779398447588437e-06
CREB3L1,LAMB3,7.755878589875618e-06
CD59,RFLNA,7.754546487439188e-06
IRX3,PRF1,7.704497454902301e-06
HOXD10,ESRP2,7.704350674415873e-06
DUSP22,DDIT4L,7.69324992714005e-06
KLF9,PTPN22,7.68896569129757e-06
MAFB,SLIT2,7.688187619218813e-06
IRX3,CRABP1,7.681379421868176e-06
PHLDA2,ACER1,7.679801108439995e-06
PIR,CNN1,7.667882163702218e-06
HTATIP2,CLEC10A,7.658729159152984e-06
SCX,TREML1,7.65237874220283e-06
IRF6,HAPLN1,7.652207509133839e-06
EBF3,CLEC3A,7.649369124187954e-06
TCF15,DACT2,7.640408010780907e-06
PRDM1,C1QB,7.636476233243837e-06
ETV1,CILP2,7.628742223062e-06
TCF15,TRAT1,7.617469105881202e-06
ZFPM1,PDLIM2,7.6128844163773115e-06
NR4A3,EREG,7.612683995639404e-06
TAL1,EPX,7.605861923473016e-06
TBX1,GPHA2,7.579331672552681e-06
EGR2,NECTIN4,7.577939518273714e-06
TWIST1,S100B,7.56935290222215e-06
KLF5,KRT80,7.569248536752535e-06
TCF15,FMOD,7.5631579554461356e-06
PRDM1,COL11A2,7.557414196953625e-06
HOXD10,EREG,7.548348734493827e-06
HOXD10,COL5A1,7.53863776676537e-06
JUN,ADGRE1,7.538434033912337e-06
CEBPD,COL6A1,7.5320211845997474e-06
ZFPM1,NOTUM,7.530392654096493e-06
SOX17,JCHAIN,7.529866011730035e-06
PRRX1,TFAP2B,7.521859769491552e-06
EPAS1,CTSE,7.492345730476582e-06
MEOX1,LMOD1,7.490319994903865e-06
MECOM,KIF5C,7.4862265948707305e-06
ANXA1,CTSE,7.485051523491488e-06
TBX1,CD27,7.469376012267795e-06
IRX3,HSBP1L1,7.459906441252958e-06
CD59,STMN2,7.4532434122775934e-06
PRRX1,GPR183,7.447397964093665e-06
IRF8,ST6GALNAC2,7.433010420966162e-06
EGR1,TMEM79,7.427851111161611e-06
PRNP,COL6A1,7.413890189223262e-06
NR4A1,PCOLCE2,7.413706523147614e-06
MYCL,TMEM178B,7.394093000877002e-06
SCX,ZBTB32,7.376673534453888e-06
PRNP,PDLIM3,7.361895886650038e-06
EBF3,MATN4,7.360607008731538e-06
ETV1,MRPS26,7.349777716477523e-06
MYCL,LHX2,7.346668145787362e-06
PRNP,MEF2B,7.3414369031217824e-06
TFAP2B,CCL27,7.325971378775886e-06
ARG1,CLDN3,7.314339681165069e-06
SNAI1,ALOX12,7.310153430697679e-06
HEYL,HAS1,7.302865526673346e-06
ERG,SYT1,7.29731932011667e-06
KLF1,PLPP4,7.296077188766374e-06
ERG,RAB17,7.289783518563547e-06
ATF3,RIPK4,7.2887380920037616e-06
ETV1,TWIST2,7.287865573098893e-06
PROX1,CILP2,7.257479911624125e-06
DLX5,SFTPD,7.254643487033254e-06
HOXD9,PRG3,7.253061196097046e-06
TAL1,KCNK1,7.249987629787489e-06
PRRX2,KRT24,7.23477961797437e-06
FOXS1,IRX5,7.227222836412065e-06
ID4,PPT1,7.222592026377469e-06
SOX15,KLF1,7.220584456076986e-06
CREB3L1,DNTT,7.2104544654908625e-06
EZH2,CLDN3,7.19947514803773e-06
PHLDA2,EPCAM,7.192487178670901e-06
IRX3,EPYC,7.191424637046563e-06
KLF1,GALNT13,7.180035218735325e-06
TCF15,ACER1,7.176549764262502e-06
SOX17,CDH19,7.174874750463425e-06
MECOM,SMPD3,7.165005674440064e-06
ID1,ESRP1,7.1415920751590115e-06
NR4A2,TMEM37,7.141102886724781e-06
IRX3,IL11,7.138167418224277e-06
ARG1,CXCL13,7.133241344847128e-06
HTATIP2,CREB3L4,7.131848278344639e-06
CREB3L1,NEFM,7.1223672256026815e-06
ATF3,SHISA8,7.110190245264337e-06
GATA2,ZBTB32,7.11005226681885e-06
SCX,ASPM,7.098384071042128e-06
PHLDA2,CTSW,7.094196224917092e-06
TWIST2,ACER1,7.092261686924035e-06
SCX,SERPINA11,7.08805260017623e-06
BARX1,SFTPD,7.085461945685163e-06
ID4,FLRT1,7.085305804602521e-06
NR2F2,MIA,7.081127232078907e-06
HMGN3,CD6,7.078218955043014e-06
SOX7,KLK11,7.066116403555889e-06
MYLK,SLIT2,7.054953387353186e-06
TCF15,LHX2,7.054122515854129e-06
FOXF1,FAM227B,7.053631518513408e-06
OVOL1,THEM5,7.043433303410523e-06
IRF6,CWH43,7.042832331909048e-06
EBF3,STEAP2,7.040408619819201e-06
MECOM,PTH1R,7.036571568004554e-06
ID4,CSTA,7.033224522932075e-06
EGR2,VSNL1,7.028781729205655e-06
LEF1,SHOX2,7.028279406773527e-06
MECOM,SKAP1,7.017918745114744e-06
KLF4,GALNT13,7.015188447906109e-06
NR4A3,GCNT3,7.013544664044437e-06
KLF9,ESRP1,7.011741959878954e-06
FOSL1,RIPK4,7.008614403991733e-06
SOX15,PCOLCE,7.006202932425425e-06
EBF3,DUOX1,6.987428907977855e-06
CEBPD,SLC7A3,6.986861631620417e-06
CD59,SPON2,6.986221452726918e-06
HOXD10,TNFRSF19,6.981718562925178e-06
ARG1,SULT2B1,6.979088424805346e-06
ETV1,KRT18,6.9691330591639005e-06
FOXC1,CNMD,6.959921151742506e-06
PIR,TLCD1,6.952479383011174e-06
PRNP,SMOC2,6.9472323310427885e-06
IRF6,NTRK2,6.941749210954699e-06
CREB3L4,MUC1,6.9415965228149436e-06
NR4A1,RBP2,6.9409879316197635e-06
DUSP22,SLC27A2,6.933480393849066e-06
TBX1,FMO1,6.916692869912653e-06
KLF9,KCNK1,6.91053407846176e-06
IRX5,TREM2,6.906413231618421e-06
ID4,CALML3,6.90332974921469e-06
MYC,CRLF1,6.8979521868731265e-06
HIVEP3,TMEM125,6.886654591644439e-06
MAFB,CCL17,6.880179637494711e-06
HIVEP3,GPR87,6.876723929440116e-06
ARG1,CD6,6.876341945445134e-06
LEF1,TREML1,6.871649137307762e-06
GATA2,RAG1,6.8671964039489546e-06
FOSL1,GZMK,6.8495094692828766e-06
ID1,SLAMF7,6.842640367055617e-06
ID1,TNFSF9,6.83335868829612e-06
HTATIP2,TNFRSF13B,6.823679733197296e-06
HMGN3,FGF18,6.822899056539498e-06
ATF3,QPRT,6.815299989337791e-06
OSR2,SMPD3,6.815252320786395e-06
EZH2,ESRP1,6.812386275847933e-06
HIVEP3,AGTR2,6.809239262533968e-06
HTATIP2,SPINT1,6.791920144655274e-06
PHLDA2,COL6A1,6.7875332326451216e-06
PIR,MEF2B,6.785419205031167e-06
EBF3,HAVCR2,6.7819034793818855e-06
PROX1,BSPRY,6.7770236841520446e-06
SOX15,FAM83A,6.776079100063324e-06
EZH2,PLP1,6.775439313701486e-06
HOXD10,RHD,6.736167820572899e-06
PRNP,BICDL2,6.728107030000282e-06
HOXD9,ATP6V0A4,6.727635810753638e-06
MAFB,ODAM,6.724494600335272e-06
SOX7,AHSP,6.724269265438238e-06
EPAS1,CNN1,6.71100312462519e-06
DLX5,RAG1,6.709160549462994e-06
NR4A3,NOTUM,6.697733893628672e-06
ARG1,FOLR2,6.696460084738392e-06
ANXA1,FGF10,6.6963491854163105e-06
TAL1,IL1RL1,6.691753400381143e-06
SOX7,DPT,6.682312480337883e-06
NR4A3,APOD,6.674395619361515e-06
HTATIP2,CCL17,6.67220035362643e-06
IRX3,MATN4,6.6661789328931234e-06
FOXC1,CD8A,6.661949644159311e-06
SOX7,SUSD5,6.653744781993583e-06
PEG3,DEGS2,6.650470861577739e-06
HOXD9,CPXM2,6.6498489304141005e-06
SNAI1,KCNK1,6.6467367786959075e-06
FOXF1,QPRT,6.632567104916831e-06
EZH2,GALNT13,6.613014082004337e-06
LHX2,CLEC1B,6.609523739337569e-06
EBF3,CHIT1,6.6090443251280954e-06
HOXD10,KCNK1,6.608293365789112e-06
IRF6,CHODL,6.605150219256919e-06
GATA2,KEL,6.599809773006852e-06
FOXC1,CXCR3,6.59629327045049e-06
HOXD9,FGF10,6.59298939661776e-06
HMGN3,TST,6.591234129425062e-06
PLAGL1,SEMA3C,6.576676330265815e-06
DAB2,KCNK1,6.568117803906635e-06
PROX1,SULT1C3,6.5672855930292645e-06
MEOX1,GPHA2,6.5658738853302125e-06
GRHL3,CILP,6.563883315545936e-06
TWIST1,RAG1,6.558511739149553e-06
ID4,OSR2,6.5421775493262945e-06
PRNP,CXCL17,6.538247111726126e-06
PHLDA2,TFAP2B,6.529695267099216e-06
PRDM1,PRG3,6.5252127275349055e-06
DUSP22,HAPLN1,6.5242173367654505e-06
SOX7,APOBEC1,6.523610521720939e-06
PHLDA2,BSPRY,6.520981755657677e-06
MYLK,DAPL1,6.511816508661493e-06
IRF6,CSTA,6.511296585842461e-06
HEYL,S100A5,6.497029513900857e-06
GRHL3,ACER1,6.4797486602095304e-06
PROX1,CWH43,6.4774108812931115e-06
FOSL1,ALDH3A1,6.465347851930664e-06
ETV1,FABP3,6.450722075342614e-06
EGR1,CPXM1,6.440676381762255e-06
OSR2,SERPINB5,6.440540049020841e-06
SOX15,LAMB3,6.435806993716088e-06
ANXA1,ATP6V0A4,6.433160729864398e-06
DAB2,NELL1,6.4326590455793865e-06
ODC1,CTSE,6.429649649942966e-06
SOX18,ACER1,6.428343395034527e-06
PHLDA2,HAVCR2,6.413784293398408e-06
ODC1,APOD,6.4084542543859785e-06
CREB3L1,SMPD3,6.397096568285404e-06
ETV1,SERPINB2,6.389756877869365e-06
KLF4,SPTB,6.3760444381345885e-06
DAB2,MUC1,6.3738268966973495e-06
FOXE1,ICAM4,6.3725284065973415e-06
TFAP2B,TRAT1,6.3655986752321294e-06
CREB3L1,OSTN,6.353278966842813e-06
TAL1,EGR4,6.334804944115809e-06
EBF3,TRIM29,6.330770782135253e-06
ERG,LYPD2,6.328855811240448e-06
CD59,RBM24,6.327766664419943e-06
HOXD9,SLC7A3,6.323843804176846e-06
CEBPD,GCAT,6.31617993116153e-06
PIR,CXCL13,6.313895385707248e-06
HOXD9,GDF10,6.313228890619838e-06
EZH2,OVOL1,6.308693264908032e-06
PIR,NELL1,6.306940081818627e-06
PIR,MT3,6.2996473275722614e-06
HIVEP3,GSDMA,6.292483476425585e-06
ERG,MYLK2,6.290604519557758e-06
PLAGL1,CHODL,6.281958690234858e-06
ODC1,SLC27A2,6.271423993934031e-06
BARX1,COL7A1,6.2677034176901855e-06
CREB3L1,CTSW,6.2641641732292084e-06
TBX1,CXCR3,6.2584838654583606e-06
CREB3L1,CMBL,6.243614365873231e-06
NR2F2,SLC37A2,6.23636873748243e-06
PRDM1,STMN2,6.228590334499386e-06
EZH2,COL9A2,6.2180221636867595e-06
FOXS1,ZBTB32,6.213757012167314e-06
VDR,NAT8L,6.207266650464353e-06
SOX7,C6,6.204421551686454e-06
EZH2,CXCL13,6.18343080167279e-06
ZFPM1,CRLF1,6.183099720241701e-06
SOX15,CNFN,6.151581886337729e-06
PROX1,MT3,6.131172174954223e-06
SOX17,STMN4,6.127125445994006e-06
FOXC1,FETUB,6.088660410485709e-06
SOX7,PCOLCE2,6.082131819202794e-06
PROX1,TGM3,6.081051383032822e-06
PIR,VEGFD,6.072662733129726e-06
SOX18,SPTA1,6.072488398947976e-06
IRX3,TP63,6.070427944882335e-06
EPAS1,SPTB,6.039219719045679e-06
PIR,KEL,6.03143644777766e-06
CREB3L1,VSIG4,6.029160303718308e-06
GATA2,LAMA3,6.014941225917994e-06
PEG3,RIPK4,6.006656282299494e-06
FOSB,SCRN1,5.989682178517749e-06
IRF8,TNFSF8,5.986860561923373e-06
JUN,FOLR2,5.98321521396503e-06
KLF9,ALDH1A1,5.9725039854106275e-06
FOS,SLC27A2,5.9703890449969325e-06
NR4A2,DACT2,5.960227461468305e-06
TCF15,ALDH1A1,5.9580970520213195e-06
EGR2,KRT8,5.957697134354592e-06
HIVEP3,FMOD,5.940029046176414e-06
FOXC1,BPIFB2,5.919579479358932e-06
CD59,CCL5,5.914484690615357e-06
PIR,EPX,5.9093833046104254e-06
GATA2,HMMR,5.881104915349322e-06
ARG1,GPHA2,5.880344613514163e-06
DUSP22,ITIH3,5.8788253571162645e-06
MEOX1,GZMK,5.872425432847965e-06
EZH2,FABP3,5.854852358949794e-06
OSR1,AGTR2,5.835725964589625e-06
PITX1,CPXM2,5.821840810496969e-06
PIR,CCL17,5.809480320162529e-06
ERG,COL17A1,5.802983699614819e-06
CEBPD,TNFSF9,5.801785040437203e-06
PROX1,KLF1,5.800645374762702e-06
PRRX2,RRAD,5.794714746514647e-06
DAB2,FAM83H,5.7881274559287766e-06
NR2F2,BCL2L14,5.785541607911887e-06
CD59,SMOC2,5.780587464015038e-06
FOSB,CLCA2,5.775285725200442e-06
LEF1,ELOVL4,5.774528169168714e-06
ID4,RBP2,5.773416483094938e-06
ARG1,MAB21L1,5.763736465637754e-06
SOX17,BRINP2,5.762022304948291e-06
IRX3,PCSK2,5.758980597681851e-06
ID1,OSR2,5.756710589420877e-06
CREB3L1,TNFRSF18,5.736599441454918e-06
NR4A3,SPTA1,5.733228941174144e-06
IRF6,CXCR3,5.730324375619036e-06
NR2F2,PLET1,5.7287231086471495e-06
KLF5,IGSF10,5.721733776164223e-06
PRRX1,MS4A6A,5.705651203780219e-06
FOXC1,KCNK1,5.687896765125522e-06
ARG1,PRG4,5.687266584700213e-06
VDR,DLK1,5.684974050738245e-06
NR4A2,ADTRP,5.679848617340144e-06
SHOX2,FST,5.678165436650995e-06
JUN,CLEC11A,5.657078908087849e-06
MYC,TRAT1,5.6550377593413834e-06
IRF6,ELOVL2,5.649287919280145e-06
NR4A2,APOBEC1,5.636361234486095e-06
PIR,MPZ,5.636288255123073e-06
HTATIP2,CTSE,5.627733420282812e-06
IRX3,KLHL40,5.622687960856264e-06
TAL1,CR2,5.602534758513102e-06
TWIST1,AGTR2,5.5949791559859325e-06
VDR,CFAP69,5.577172445930593e-06
ID4,CCL27,5.575208186431788e-06
IRF8,DSC2,5.5710183944143e-06
SOX15,MYCL,5.567566940682707e-06
FOSB,MIA,5.561899412332063e-06
OVOL1,TNFRSF19,5.554881810884266e-06
PROX1,SERTAD4,5.549043138941394e-06
OVOL1,TNNT2,5.546180316616234e-06
FOXS1,BARX1,5.545132295102941e-06
PRDM1,CLEC10A,5.541566104992597e-06
TBX1,LYPD2,5.538908938838104e-06
TBX1,SULF1,5.524223859899686e-06
MECOM,RBM24,5.510926629936763e-06
ZFPM1,PCOLCE2,5.510137794783526e-06
NR4A3,CILP2,5.507604957744755e-06
ANXA1,SCN3B,5.50053735773461e-06
PHLDA2,KCNK1,5.498426326077524e-06
TAL1,DHH,5.493665464612124e-06
MEOX1,SERTAD4,5.4934475411603325e-06
TFAP2B,OSR1,5.489325824729515e-06
SNAI1,CXCL17,5.486779476275065e-06
TWIST2,CTSE,5.486615194877711e-06
ODC1,DMKN,5.485823837074389e-06
SOX15,ESRP1,5.482809509449572e-06
CREB3L1,UGT8,5.480067187367779e-06
FOSB,CLEC9A,5.469819511181574e-06
HIVEP3,LAG3,5.452943606433854e-06
TCF15,A2M,5.442769693720754e-06
PRDM1,MGARP,5.439982185936834e-06
MECOM,PROM2,5.437284992309917e-06
PROX1,ACER1,5.423569503244545e-06
TCF15,IL2RA,5.419032435413567e-06
SOX17,ANGPTL1,5.418146410545142e-06
MYLK,SLC44A4,5.414325534327968e-06
EZH2,ANGPTL1,5.403891475893415e-06
HES1,CLDN3,5.401681100144603e-06
NR4A2,JAKMIP1,5.391649948630941e-06
HTATIP2,PCP4L1,5.3883974263237425e-06
FOS,CDH19,5.377801729476047e-06
ID1,STMN4,5.377490560953878e-06
HOXD9,PTPN22,5.374510404964157e-06
HIVEP3,CSPG4,5.371158049137249e-06
PROX1,IGSF10,5.370058506110124e-06
IRF6,HAVCR2,5.362921912670671e-06
MECOM,STRA6,5.360971821833273e-06
ESRP2,NPY1R,5.354278551040371e-06
SOX15,TNNI2,5.348917739822186e-06
DLX5,CD8A,5.34782239356714e-06
FOSL1,MUC20,5.343007372111227e-06
PRRX2,PPP1R14C,5.333226630425142e-06
MYLK,SDR9C7,5.330237760582813e-06
NR2F2,SERPINA11,5.328534553717605e-06
EGR1,IL2RB,5.323831862794795e-06
CD59,CCR10,5.322204692531892e-06
MYC,PPP1R14A,5.314963283540464e-06
DLX5,TREM2,5.303077656598453e-06
NR2F2,SOX9,5.3027762545546295e-06
IRX3,CHODL,5.301119308942888e-06
LEF1,AREG,5.296836214915355e-06
EBF3,SULT1C3,5.2865296049072955e-06
MYLK,SUSD5,5.284126442654042e-06
NR2F2,CHRNA1,5.284031374445788e-06
GRHL3,SERPINA11,5.274874666214162e-06
SOX17,CNTFR,5.256825476972347e-06
ODC1,CHODL,5.25575947019613e-06
HTATIP2,SERPINB5,5.251874342855671e-06
FOSB,THOP1,5.247841585171753e-06
CREB3L4,UGT8,5.237350564926725e-06
DLX5,SPINT1,5.231942883130822e-06
TWIST2,KCNK1,5.231545597881336e-06
DUSP22,STOML3,5.225424052218375e-06
IRX3,CD8A,5.217683397334303e-06
ARG1,IL36RN,5.2157640171400335e-06
PRDM1,ZC3H12D,5.205255160289494e-06
EGR1,SERPINI1,5.20366957607133e-06
PRDM1,ADTRP,5.201302953646196e-06
EBF3,DES,5.2008725437208755e-06
OVOL1,KLK13,5.195302608474029e-06
NR4A2,CYSRT1,5.191790847645838e-06
PHLDA2,SHISA8,5.174497626496162e-06
MAFB,NEFM,5.1691656128788735e-06
MYLK,CNMD,5.169057519186829e-06
JUN,TSPAN1,5.162979401292861e-06
FOXF1,LIPG,5.146929628163577e-06
EBF3,NEFM,5.146264874099246e-06
HOXD10,COCH,5.1460278327714265e-06
ID4,P3H1,5.144238128752651e-06
EGR2,BCL2L14,5.142413459745233e-06
ANXA1,CRYAB,5.140927612841892e-06
PRNP,PTH1R,5.139166837585203e-06
HOXD10,BCL2L14,5.138862888318987e-06
GATA2,COCH,5.129359040705517e-06
KLF4,MGARP,5.119240450347866e-06
SOX7,DEGS2,5.11662078128763e-06
MYCL,PLP1,5.116177317771892e-06
PRRX2,ODAM,5.112251297284475e-06
PROX1,RBP2,5.108527597601939e-06
MEF2B,CNMD,5.103611613253312e-06
ZFPM1,DPT,5.096007572652188e-06
HEYL,TFAP2B,5.0835515984668396e-06
EGR2,DEGS2,5.0776199760591745e-06
NR2F2,FAM3D,5.076275510290352e-06
KLF5,SULT2B1,5.07352236070492e-06
TBX1,ERBB3,5.070588600938644e-06
IRX5,CLDN3,5.064288215990458e-06
EGR1,DSC2,5.05634985039497e-06
TBX1,KCNK1,5.05224982737927e-06
HOXD9,IL36RN,5.040137858751971e-06
DUSP22,IL36RN,5.035900202452394e-06
SOX7,FGF18,5.024160276690732e-06
DUSP22,PRF1,5.022368102601689e-06
ODC1,ADH7,5.018080154877974e-06
NR4A2,RASL11A,5.016181392438345e-06
LEF1,TMEM178A,4.988196134789683e-06
ARG1,RBP2,4.9856686833127936e-06
SOX18,IRX3,4.984719350704883e-06
TAL1,TMPRSS13,4.980612099122043e-06
CREB3L1,OSR1,4.967081444830311e-06
SNAI1,SPTA1,4.956125957303705e-06
DUSP22,RFLNA,4.948703308100775e-06
HOXD9,GALNT13,4.919165601944659e-06
HIVEP3,CCL27,4.918980503799516e-06
DUSP22,CSTA,4.899858669265952e-06
VDR,PLA2G2A,4.888238229976935e-06
HOXD9,PTH1R,4.8797012088227e-06
DUSP22,SUSD5,4.871592292162568e-06
NR4A1,PTPN22,4.867779397788562e-06
ARG1,ADH7,4.851427069815053e-06
DUSP22,ATP2A3,4.845432749815169e-06
EBF3,ADORA2B,4.8417825170466715e-06
NR4A3,NEFM,4.83837251973592e-06
CEBPD,PCOLCE2,4.828775918785062e-06
SNAI1,COL2A1,4.824569118474418e-06
DAB2,AQP4,4.82256576132308e-06
PROX1,SKAP1,4.8187308140527374e-06
NR4A1,NEFM,4.793705489131613e-06
KLF4,CDO1,4.791023289819918e-06
OVOL1,CR2,4.789267028667581e-06
HOXD10,CCK,4.78783944070064e-06
PIR,VSNL1,4.787023145567049e-06
